City,DateTime,Temperature,FeelsLike,Dew,Humidity,Precipitation,PrecipitationProbability,PrecipitationType,Snow,SnowDepth,WindGust,WindSpeed,WindDirection,SeaLevelPressure,CloudCover,Visibility,SolarRadiation,SolarEnergy,UVIndex,SevereRisk,Conditions,Icon,Stations
Omaha,2024-12-06T15:00:00,42,38.2,20.9,42.7,0,0,,0,0,11.4,5.8,230,1024,6,10.1,314,1.1,3,10,Clear,clear-day,
Omaha,2024-12-06T16:00:00,39.6,36.1,21.6,48.19,0,0,,0,0,9.6,4.9,220,1024,5.7,10.1,247,0.9,2,10,Clear,clear-day,
Omaha,2024-12-06T17:00:00,37.3,34,22.2,54.03,0,0,,0,0,7.6,4.3,210,1024,5.3,10.1,181,0.7,0,10,Clear,clear-night,
Omaha,2024-12-06T18:00:00,35,32.2,22.9,61.09,0,0,,0,0,5.8,3.4,200,1025,5,10.1,114,0.4,0,10,Clear,clear-night,
Omaha,2024-12-06T19:00:00,33.3,33.3,23.3,66.16,0,0,,0,0,5.4,2.9,203.3,1025,7,10.1,76,0.3,0,10,Clear,clear-night,
Omaha,2024-12-06T20:00:00,31.5,31.5,23.6,72.21,0,0,,0,0,5.1,2.7,206.7,1025,9,10.1,38,0.1,0,10,Clear,clear-night,
Omaha,2024-12-06T21:00:00,29.9,29.9,24,78.28,0,0,,0,0,4.7,2.2,210,1025,11,10.1,0,0,0,10,Clear,clear-night,
Omaha,2024-12-06T22:00:00,29.6,29.6,24,79.43,0,0,,0,0,4.7,2.2,213.3,1025,10,10.1,0,0,0,10,Clear,clear-night,
Omaha,2024-12-06T23:00:00,29.4,29.4,24,80.02,0,0,,0,0,4.7,2.2,216.7,1025,9,10.1,0,0,0,10,Clear,clear-night,
Omaha,2024-12-07T00:00:00,29,29,24,81.2,0,0,,0,0,4.7,2.2,220,1020,8,10.1,0,0,0,10,Clear,clear-night,
Omaha,2024-12-07T01:00:00,28.7,28.7,24.3,83.65,0,0,,0,0,4.7,2.2,216.7,1020,9,10.1,0,0,0,10,Clear,clear-night,
Omaha,2024-12-07T02:00:00,28.3,28.3,24.7,86.18,0,0,,0,0,4.7,2.2,213.3,1020,10,10.1,0,0,0,10,Clear,clear-night,
Omaha,2024-12-07T03:00:00,27.9,27.9,25.1,88.78,0,0,,0,0,4.7,2.2,210,1020,11,10.1,0,0,0,10,Clear,clear-night,
Omaha,2024-12-07T04:00:00,27.2,27.2,25.1,91.45,0,0,,0,0,5.1,2.7,206.7,1020,9.3,10.1,0,0,0,10,Clear,clear-night,
Omaha,2024-12-07T05:00:00,26.7,26.7,25.1,93.51,0,0,,0,0,5.4,2.9,203.3,1019,7.7,10.1,0,0,0,10,Clear,clear-night,
Omaha,2024-12-07T06:00:00,26,22,25.1,96.33,0,0,,0,0,5.8,3.4,200,1019,6,10.1,0,0,0,10,Clear,clear-night,
Omaha,2024-12-07T07:00:00,27.6,23.2,26,93.53,0,0,,0,0,6.5,3.8,200,1019,5.3,10.1,11,0,0,10,Clear,clear-night,
Omaha,2024-12-07T08:00:00,29.4,24.8,27,90.85,0,0,,0,0,7.4,4.3,200,1019,4.7,10.1,22,0.1,0,10,Clear,clear-day,
Omaha,2024-12-07T09:00:00,31,26.2,27.9,88.27,0,0,,0,0,8.1,4.7,200,1019,4,10.1,33,0.1,0,10,Clear,clear-day,
Omaha,2024-12-07T10:00:00,35.7,31.3,29.6,78.2,0,0,,0,0,9.2,5.1,203.3,1018,4,10.1,84,0.3,1,10,Clear,clear-day,
Omaha,2024-12-07T11:00:00,40.4,36.6,31.4,70.03,0,0,,0,0,10.3,5.4,206.7,1017,4,10.1,136,0.5,1,10,Clear,clear-day,
Omaha,2024-12-07T12:00:00,45,41.9,33,62.45,0,0,,0,0,11.4,5.8,210,1016,4,10.1,187,0.7,2,10,Clear,clear-day,
Omaha,2024-12-07T13:00:00,47,43.9,33.7,59.64,0,0,,0,0,12.5,6.5,206.7,1015,4.3,10.1,253,0.9,3,10,Clear,clear-day,
Omaha,2024-12-07T14:00:00,49,45.8,34.2,56.58,0,0,,0,0,13.9,7.4,203.3,1013,4.7,10.1,318,1.1,3,10,Clear,clear-day,
Omaha,2024-12-07T15:00:00,51,51,35,54.1,0,0,,0,0,15,8.1,200,1013,5,10.1,384,1.4,4,10,Clear,clear-day,
Omaha,2024-12-07T16:00:00,48.6,45.1,34.6,58.18,0,0,,0,0,14.5,8.1,200,1013,4.3,10.1,332,1.2,3,10,Clear,clear-day,
Omaha,2024-12-07T17:00:00,46.3,42.2,34.4,63.07,0,0,,0,0,14.3,8.1,200,1013,3.7,10.1,279,1,0,10,Clear,clear-night,
Omaha,2024-12-07T18:00:00,44,39.4,34.1,67.95,0,0,,0,0,13.9,8.1,200,1012,3,15,227,0.8,0,10,Clear,clear-night,
Omaha,2024-12-07T19:00:00,42.7,37.9,34.4,72.34,0,0,,0,0,14.5,8.1,203.3,1012,7.7,15,151,0.5,0,10,Clear,clear-night,
Omaha,2024-12-07T20:00:00,41.4,36.3,34.6,76.48,0,0,,0,0,14.8,8.1,206.7,1011,6.3,15,76,0.3,0,10,Clear,clear-night,
Omaha,2024-12-07T21:00:00,40,34.6,34.6,80.87,0,0,,0,0,15,8.1,210,1011,5,15,0,0,0,10,Clear,clear-night,
Omaha,2024-12-07T22:00:00,39.6,34.1,35,83.19,0,0,,0,0,14.8,8.1,210,1011,5.7,15,0,0,0,10,Clear,clear-night,
Omaha,2024-12-07T23:00:00,39.5,33.9,35.1,84.37,0,0,,0,0,14.8,8.1,210,1011,6.3,15,0,0,0,10,Clear,clear-night,
Omaha,2024-12-08T00:00:00,39.1,33.5,35.5,86.8,0,0,,0,0,14.5,8.1,210,1010,7,15,0,0,0,10,Clear,clear-night,
Omaha,2024-12-08T01:00:00,39.3,33.7,36,88.05,0,0,,0,0,14.5,8.1,210,1010,6.3,15,0,0,0,10,Clear,clear-night,
Omaha,2024-12-08T02:00:00,39.3,33.7,36.8,90.59,0,0,,0,0,14.5,8.1,210,1009,5.7,15,0,0,0,10,Clear,clear-night,
Omaha,2024-12-08T03:00:00,39.5,33.9,37.3,91.89,0,0,,0,0,14.5,8.1,210,1009,5,15,0,0,0,10,Clear,clear-night,
Omaha,2024-12-08T04:00:00,39.1,33.6,37.7,94.52,0,0,,0,0,14.3,7.8,206.7,1008,7,15,0,0,0,10,Clear,clear-night,
Omaha,2024-12-08T05:00:00,38.7,33.4,37.8,96.54,0,0,,0,0,13.9,7.4,203.3,1008,9,15,0,0,0,10,Clear,clear-night,
Omaha,2024-12-08T06:00:00,38.4,33.1,38.2,99.3,0,0,,0,0,13.6,7.2,200,1007,11,15,0,0,0,10,Clear,clear-night,
Omaha,2024-12-08T07:00:00,39.3,34.1,39.1,99.3,0,0,,0,0,14.3,7.4,200,1007,11.7,15,10,0,0,10,Clear,clear-night,
Omaha,2024-12-08T08:00:00,40.2,34.9,40,99.3,0,0,,0,0,15.2,7.8,200,1007,12.3,15,21,0.1,0,10,Clear,clear-day,
Omaha,2024-12-08T09:00:00,41.1,35.9,40.9,99.31,0,0,,0,0,15.9,8.1,200,1007,13,15,31,0.1,0,10,Clear,clear-day,
Omaha,2024-12-08T10:00:00,44.5,39.7,42.3,92.07,0,0,,0,0,17,8.9,200,1006,17.7,15,81,0.3,1,10,Clear,clear-day,
Omaha,2024-12-08T11:00:00,48.1,43.7,43.6,84.34,0,0,,0,0,18.3,9.8,200,1005,22.3,15,132,0.5,1,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-08T12:00:00,51.5,51.5,45,78.45,0,0,,0,0,19.5,10.7,200,1004,27,15,182,0.7,2,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-08T13:00:00,52.6,52.6,45.4,76.43,0,1,,0,0,19,10.5,200,1002,29.7,15,246,0.9,2,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-08T14:00:00,53.5,53.5,45.6,74.46,0,1,,0,0,18.6,10.3,200,1001,32.3,15,310,1.1,3,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-08T15:00:00,54.6,54.6,45.9,72.56,0,1,,0,0,18.1,10.1,200,1001,35,15,374,1.3,4,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-08T16:00:00,52.6,52.6,45.2,75.91,0,1,,0,0,16.1,8.7,203.3,1000,37,15,323,1.2,3,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-08T17:00:00,50.6,50.6,44.7,80.01,0,1,,0,0,14.3,7.6,206.7,1001,39,15,271,1,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-08T18:00:00,48.6,45.9,44,83.79,0,1,,0,0,12.3,6.3,210,1001,41,15,220,0.8,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-08T19:00:00,46.7,43.6,42.3,84.83,0,2,,0,0,11.9,6.3,226.7,1001,40,15,147,0.5,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-08T20:00:00,44.5,41,40.7,86.49,0,2,,0,0,11.4,6.3,243.3,1002,39,15,73,0.3,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-08T21:00:00,42.5,38.6,39.1,87.6,0,2,,0,0,11,6.3,260,1003,38,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-08T22:00:00,41.4,37.3,38.2,88.16,0,2,,0,0,10.7,6.3,273.3,1005,37.3,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-08T23:00:00,40.5,36.2,37.3,88.12,0,2,,0,0,10.7,6.3,286.7,1006,36.7,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-09T00:00:00,39.5,35,36.4,88.69,0,2,,0,0,10.5,6.3,300,1007,36,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-09T01:00:00,38.9,34.2,35.7,88.04,0,2,,0,0,11,6.5,300,1007,33.7,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-09T02:00:00,38.6,33.5,35,86.77,0,2,,0,0,11.6,6.9,300,1008,31.3,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-09T03:00:00,38,32.7,34.2,86.12,0,2,,0,0,12.1,7.2,300,1009,29,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-09T04:00:00,37.1,31.4,33.5,86.69,0,2,,0,0,12.8,7.4,300,1009,35,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-09T05:00:00,36.2,30.1,32.8,87.27,0,2,,0,0,13.2,7.8,300,1009,41,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-09T06:00:00,35.3,28.9,32.1,87.85,0,2,,0,0,13.9,8.1,300,1010,47,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-09T07:00:00,35.5,28.7,31.5,85.35,0,4,,0,0,15.2,8.7,300,1011,44.3,15,11,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-09T08:00:00,35.7,28.7,31,82.91,0,4,,0,0,16.3,9.2,300,1012,41.7,15,21,0.1,0,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-09T09:00:00,35.9,28.6,30.5,80.54,0,4,,0,0,17.7,9.8,300,1013,39,15,32,0.1,0,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-09T10:00:00,37.8,30.7,30.3,73.95,0,4,,0,0,19,10.7,303.3,1013,42.7,15,84,0.3,1,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-09T11:00:00,40,33,30.1,67.48,0,4,,0,0,20.4,11.6,306.7,1014,46.3,15,136,0.5,1,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-09T12:00:00,42,35.2,29.9,62.05,0,4,,0,0,21.7,12.5,310,1014,50,15,188,0.7,2,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-09T13:00:00,42.5,35.8,29.7,60.33,0,7,,0,0,22.1,12.8,313.3,1014,53.3,15,253,0.9,3,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-09T14:00:00,42.9,36.1,29.6,59.07,0,7,,0,0,22.4,13.2,316.7,1015,56.7,15,318,1.1,3,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-09T15:00:00,43.4,36.7,29.4,57.43,0,7,,0,0,22.8,13.4,320,1015,60,15,383,1.4,4,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-09T16:00:00,41.6,34.8,28.5,59.32,0,7,,0,0,20.6,12.3,320,1016,57,15,330,1.2,3,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-09T17:00:00,40,33.3,27.4,60.42,0,7,,0,0,18.3,11,320,1017,54,15,278,1,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-09T18:00:00,38.2,31.5,26.5,62.46,0,7,,0,0,16.1,9.8,320,1018,51,15,225,0.8,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-09T19:00:00,36.6,29.6,26.1,65.58,0,9,,0,0,15.9,9.6,320,1019,47.7,15,150,0.5,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-09T20:00:00,35.1,28,25.6,67.89,0,9,,0,0,15.7,9.2,320,1019,44.3,15,75,0.3,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-09T21:00:00,33.5,26.2,25.2,71.35,0,9,,0,0,15.4,8.9,320,1020,41,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-09T22:00:00,32.3,24.7,24.5,72.83,0,9,,0,0,14.8,8.7,316.7,1021,40.3,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-09T23:00:00,31.2,23.7,24,74.38,0,9,,0,0,14.3,8.3,313.3,1021,39.7,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-10T00:00:00,29.9,22.3,23.3,75.95,0,9,,0,0,13.6,8.1,310,1022,39,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-10T01:00:00,29.4,21.5,22.7,75.9,0,7,,0,0,13.9,8.3,310,1023,36.7,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-10T02:00:00,29,20.8,22.4,75.86,0,7,,0,0,14.3,8.7,310,1023,34.3,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-10T03:00:00,28.5,20,21.8,75.81,0,7,,0,0,14.5,8.9,310,1024,32,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-10T04:00:00,27.4,18.7,21.3,77.46,0,7,,0,0,14.5,8.9,310,1024,31.3,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-10T05:00:00,26.5,17.5,20.7,78.57,0,7,,0,0,14.5,8.9,310,1025,30.7,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-10T06:00:00,25.4,16.2,20.2,80.3,0,7,,0,0,14.5,8.9,310,1025,30,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-10T07:00:00,26,16.9,20.2,78.52,0,5,,0,0,15.2,8.9,310,1026,32,15,10,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-10T08:00:00,26.5,17.5,20.4,77.38,0,5,,0,0,15.9,8.9,310,1027,34,15,20,0.1,0,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-10T09:00:00,27,18.2,20.4,75.67,0,5,,0,0,16.6,8.9,310,1028,36,15,30,0.1,0,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-10T10:00:00,29.6,20.9,20.4,68.25,0,5,,0,0,17.2,9.6,306.7,1028,35,15,81,0.3,1,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-10T11:00:00,31.9,23.6,20.4,62.07,0,5,,0,0,18.1,10.1,303.3,1027,34,15,132,0.5,1,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-10T12:00:00,34.4,26.4,20.4,56.11,0,5,,0,0,18.8,10.7,300,1027,33,15,183,0.7,2,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-10T13:00:00,35.3,27.6,20.4,54.14,0,4,,0,0,18.6,10.5,300,1027,35.3,15,250,0.9,3,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-10T14:00:00,36,28.7,20.6,53.02,0,4,,0,0,18.3,10.1,300,1026,37.7,15,316,1.1,3,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-10T15:00:00,36.9,29.9,20.6,51.17,0,4,,0,0,18.1,9.8,300,1026,40,15,383,1.4,4,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-10T16:00:00,35.5,29,20.6,54.16,0,4,,0,0,15.4,8.3,300,1026,40.7,15,331,1.2,3,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-10T17:00:00,33.9,27.8,20.4,57.33,0,4,,0,0,13,6.9,300,1027,41.3,15,278,1,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-10T18:00:00,32.4,27.3,20.4,60.74,0,4,,0,0,10.3,5.4,300,1027,42,15,226,0.8,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-10T19:00:00,31.2,26,20.6,64.39,0,2,,0,0,9.6,5.1,293.3,1027,39,15,151,0.5,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-10T20:00:00,30.1,25.2,20.9,68.31,0,2,,0,0,8.9,4.7,286.7,1027,36,15,75,0.3,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-10T21:00:00,28.8,23.9,21.1,72.46,0,2,,0,0,8.3,4.5,280,1027,33,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-10T22:00:00,28.1,23.3,20.7,73.5,0,2,,0,0,7.8,4.3,276.7,1027,33,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-10T23:00:00,27.4,23,20.6,75.13,0,2,,0,0,7.4,3.8,273.3,1026,33,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-11T00:00:00,26.7,22.5,20.2,76.22,0,2,,0,0,6.9,3.6,270,1026,33,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-11T01:00:00,26.3,21.8,20,76.77,0,1,,0,0,7.2,3.8,270,1026,30.3,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-11T02:00:00,25.8,20.6,19.8,77.9,0,1,,0,0,7.4,4.3,270,1025,27.7,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-11T03:00:00,25.4,19.9,19.7,78.47,0,1,,0,0,7.6,4.5,270,1025,25,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-11T04:00:00,25.1,19.5,19.5,79.05,0,1,,0,0,7.8,4.5,266.7,1025,23.3,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-11T05:00:00,24.7,19.1,19.5,80.24,0,1,,0,0,8.1,4.5,263.3,1024,21.7,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-11T06:00:00,24.3,18.7,19.3,80.83,0,1,,0,0,8.3,4.5,260,1024,20,15,0,0,0,10,Clear,clear-night,
Omaha,2024-12-11T07:00:00,25.2,19.5,19.5,78.46,0,0,,0,0,8.7,4.7,260,1024,19.7,15,8,0,0,10,Clear,clear-night,
Omaha,2024-12-11T08:00:00,26.3,20.3,19.5,75.02,0,0,,0,0,9.2,5.1,260,1025,19.3,15,15,0.1,0,10,Clear,clear-day,
Omaha,2024-12-11T09:00:00,27.2,21.1,19.7,72.84,0,0,,0,0,9.6,5.4,260,1025,19,15,23,0.1,0,10,Clear,clear-day,
Omaha,2024-12-11T10:00:00,29.9,23.7,20.6,67.77,0,0,,0,0,11.2,6,263.3,1024,22.3,15,66,0.2,1,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-11T11:00:00,32.6,26.6,21.3,62.65,0,0,,0,0,12.8,6.5,266.7,1024,25.7,15,108,0.4,1,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-11T12:00:00,35.3,29.4,22.2,58.42,0,0,,0,0,14.3,7.2,270,1023,29,15,151,0.5,2,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-11T13:00:00,36.6,30.9,22.4,56.01,0,0,,0,0,14.1,7.2,273.3,1022,32.3,15,206,0.7,2,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-11T14:00:00,37.7,32.2,22.5,54.08,0,0,,0,0,13.9,7.2,276.7,1022,35.7,15,261,0.9,3,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-11T15:00:00,38.9,33.8,22.7,51.87,0,0,,0,0,13.6,7.2,280,1021,39,15,316,1.1,3,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-11T16:00:00,36.9,31.9,22.5,55.64,0,0,,0,0,11.9,6.3,286.7,1021,44,15,272,1,3,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-11T17:00:00,35,30.3,22.4,59.72,0,0,,0,0,9.8,5.4,293.3,1021,49,15,228,0.8,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-11T18:00:00,33,28.7,22.2,64.14,0,0,,0,0,8.1,4.5,300,1021,54,15,184,0.7,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-11T19:00:00,31.9,27.5,21.8,65.98,0,0,,0,0,8.1,4.5,303.3,1021,49,15,123,0.4,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-11T20:00:00,30.6,25.8,21.6,68.9,0,0,,0,0,7.8,4.7,306.7,1022,44,15,61,0.2,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-11T21:00:00,29.6,24.5,21.3,70.9,0,0,,0,0,7.8,4.7,310,1022,39,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-11T22:00:00,29,23.9,20.7,70.84,0,0,,0,0,7.6,4.7,306.7,1022,33.7,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-11T23:00:00,28.3,23.3,20.2,71.3,0,0,,0,0,7.6,4.5,303.3,1021,28.3,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-12T00:00:00,27.8,22.7,19.7,71.24,0,0,,0,0,7.4,4.5,300,1021,23,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-12T01:00:00,27,21.8,19.8,73.95,0,0,,0,0,7.6,4.5,300,1021,25.7,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-12T02:00:00,26.5,21.2,19.8,75.62,0,0,,0,0,7.8,4.5,300,1021,28.3,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-12T03:00:00,25.8,20.3,20,78.5,0,0,,0,0,8.1,4.5,300,1021,31,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-12T04:00:00,25.4,19.7,20,79.69,0,0,,0,0,8.3,4.7,296.7,1020,31,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-12T05:00:00,25.1,18.8,19.8,80.27,0,0,,0,0,8.7,5.1,293.3,1020,31,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-12T06:00:00,24.7,18.1,19.8,81.48,0.031,0,snow,0.24,0,8.9,5.4,290,1019,31,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-12T07:00:00,25.8,19.2,20.4,79.72,0,0,,0,0,9.6,5.6,280,1018,29,15,10,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-12T08:00:00,27,20.3,20.9,77.42,0,0,,0,0,10.3,6,270,1018,27,15,19,0.1,0,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-12T09:00:00,28.1,21.4,21.5,75.78,0,3.2,,0,0,11,6.3,260,1017,25,15,29,0.1,0,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-12T10:00:00,31,24.3,22.4,70,0,3.2,,0,0,12.3,6.9,250,1016,26.7,15,79,0.3,1,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-12T11:00:00,34.1,27.6,23.3,64.28,0,3.2,,0,0,13.4,7.6,240,1015,28.3,15,130,0.5,1,10,Partially cloudy,partly-cloudy-day,
Omaha,2024-12-12T12:00:00,43.2,36.2,19.3,37.97,0,3.2,,0,0,25.1,14.3,191.3,1014,100,15,237,0.9,2,10,Overcast,cloudy,
Omaha,2024-12-12T13:00:00,44.3,37.5,19.5,36.72,0,3.2,,0,0,25.9,14.5,186.1,1013,100,15,234,0.8,2,10,Overcast,cloudy,
Omaha,2024-12-12T14:00:00,45.4,38.9,19.7,35.51,0,3.2,,0,0,26.8,14.5,181,1011,100,15,230,0.8,2,10,Overcast,cloudy,
Omaha,2024-12-12T15:00:00,46.5,40.2,19.8,34.35,0,3.2,,0,0,27.7,14.8,175.8,1010,100,15,227,0.8,2,10,Overcast,cloudy,
Omaha,2024-12-12T16:00:00,45.4,39.1,20.7,37.18,0,3.2,,0,0,27.7,13.9,178.5,1010,100,15,151,0.5,2,10,Overcast,cloudy,
Omaha,2024-12-12T17:00:00,44.3,37.9,21.5,39.94,0,3.2,,0,0,28,13.2,181.2,1009,100,15,76,0.3,0,10,Overcast,cloudy,
Omaha,2024-12-12T18:00:00,43.2,36.8,22.4,43.23,0,3.2,,0,0,28,12.3,183.9,1009,100,15,0,0,0,10,Overcast,cloudy,
Omaha,2024-12-12T19:00:00,43.2,37,23.4,45.24,0,0,,0,0,27.7,11.9,188,1009,100,15,0,0,0,10,Overcast,cloudy,
Omaha,2024-12-12T20:00:00,43.2,37.1,24.7,47.68,0,0,,0,0,27.7,11.4,192.2,1008,100,15,0,0,0,10,Overcast,cloudy,
Omaha,2024-12-12T21:00:00,43.2,37.3,25.8,49.87,0,0,,0,0,27.5,11,196.3,1008,100,15,0,0,0,10,Overcast,cloudy,
Omaha,2024-12-12T22:00:00,42.3,36.3,26.3,52.79,0,0,,0,0,26.2,10.5,212.1,1008,93.6,15,0,0,0,10,Overcast,cloudy,
Omaha,2024-12-12T23:00:00,41.3,35.3,26.7,55.86,0,0,,0,0,24.8,9.8,228,1009,87.2,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-13T00:00:00,40.4,34.4,27.2,59.15,0,0,,0,0,23.5,9.4,243.8,1009,80.8,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-13T01:00:00,39.8,33.8,26.1,57.76,0,6.5,,0,0,22.6,9.2,249.8,1009,55.5,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-13T02:00:00,39.5,33.4,25.2,56.43,0,6.5,,0,0,21.9,9.2,255.7,1010,30.3,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Omaha,2024-12-13T03:00:00,38.9,32.8,24.2,55.1,0,6.5,,0,0,21,8.9,261.7,1010,5,15,0,0,0,10,Clear,clear-night,
Omaha,2024-12-13T04:00:00,39.1,32.8,25.1,56.8,0,6.5,,0,0,23.9,9.4,265.8,1011,3.3,15,0,0,0,10,Clear,clear-night,
Omaha,2024-12-13T05:00:00,39.1,32.6,26,58.97,0,6.5,,0,0,26.6,9.8,269.9,1011,1.7,15,0,0,0,10,Clear,clear-night,
Omaha,2024-12-13T06:00:00,39.3,32.6,26.9,60.77,0.028,6.5,rain,0.08,0,29.5,10.3,274,1012,0,15,0,0,0,10,Clear,clear-night,
Omaha,2024-12-13T07:00:00,39.6,32.4,28.1,63.11,0,6.5,,0,0,30.4,12.1,289.6,1014,1.7,15,9,0,0,10,Clear,clear-night,
